0.0302982;0.459661;1.97091;
0.0304631;0.460022;1.9666;
0.0311661;0.461319;1.9589;
0.0311797;0.460057;1.96426;
0.0309837;0.459512;1.95951;
0.030009;0.460944;1.97588;
0.0294737;0.459313;1.96758;
0.0298012;0.459596;1.96743;
0.0300082;0.457075;1.97405;
0.0302503;0.460894;1.96329;
0.0300992;0.458295;1.95838;
0.0294702;0.457219;1.97123;
0.0301497;0.460329;1.95989;
0.0304254;0.458555;1.97454;
0.0290598;0.459702;1.96689;
0.0295274;0.461721;1.9621;
0.029137;0.458821;1.97439;
0.029431;0.459702;1.96051;
0.0300797;0.458228;1.97217;
0.0291858;0.459494;1.96638;
0.0306449;0.458744;1.96589;
0.0300265;0.460521;1.96023;
0.0299866;0.458409;1.96637;
0.0300499;0.459049;1.96385;
0.0306227;0.461681;1.96887;
0.0297642;0.459471;1.96991;
0.030415;0.461238;1.96599;
0.0298686;0.458511;1.96898;
0.0303344;0.459919;1.97332;
0.0319103;0.458718;1.96807;
0.0303261;0.460396;1.97119;
0.0301692;0.460613;1.96777;
0.0299933;0.458627;1.97224;
0.0304104;0.458466;1.97414;
0.0298779;0.458884;1.96772;
0.0301148;0.4596;1.96908;
0.0299611;0.4594;1.97069;
0.0296211;0.458921;1.9697;
0.0297362;0.458688;1.97077;
0.0305295;0.461218;1.96788;
0.0298155;0.458063;1.97235;
0.0299554;0.459021;1.96604;
0.0303699;0.460406;1.96924;
0.0304156;0.46012;1.96313;
0.0295537;0.459593;1.97308;
0.0301333;0.460423;1.96772;
0.0291052;0.459444;1.96765;
0.0303051;0.459085;1.97226;
0.0302344;0.460359;1.96044;
0.0302104;0.457948;1.9636;
0.0305988;0.4584;1.9704;
0.0310915;0.45857;1.97396;
0.0300042;0.459419;1.97302;
0.02944;0.461228;1.97332;
0.0300455;0.4581;1.96193;
0.029915;0.459725;1.96982;
0.0309401;0.460875;1.97437;
0.0308353;0.461144;1.96092;
0.0307813;0.460994;1.96133;
0.0302498;0.458951;1.96675;
0.0303733;0.45852;1.96241;
0.0284194;0.459933;1.97482;
0.0297872;0.458348;1.96878;
0.0296057;0.461398;1.96659;
0.0306466;0.461796;1.96534;
0.0304015;0.460156;1.96133;
0.0300554;0.46075;1.96908;
0.0294233;0.45788;1.97097;
0.0302209;0.458972;1.96974;
0.0311138;0.461312;1.96086;
0.0307523;0.46117;1.96215;
0.0303007;0.46024;1.96971;
0.0305151;0.460506;1.97081;
0.030586;0.458483;1.97142;
0.0304288;0.460343;1.97335;
0.0303291;0.460861;1.9643;
0.02999;0.459502;1.97648;
0.0302745;0.459014;1.96974;
0.0321185;0.46243;1.96458;
0.0292471;0.459458;1.96048;
0.0297512;0.45704;1.97204;
0.0311822;0.460418;1.96871;
0.0311259;0.461731;1.9675;
0.0299951;0.458486;1.96157;
0.0297561;0.459828;1.96489;
0.0289619;0.459999;1.97435;
0.0304517;0.458613;1.95873;
0.0302079;0.459619;1.96108;
0.0294549;0.459468;1.96438;
0.0300251;0.459516;1.97531;
0.0304208;0.460496;1.97188;
0.029944;0.459627;1.97045;
0.0302646;0.460429;1.969;
0.0291204;0.459338;1.97098;
0.0303393;0.460382;1.9738;
0.0298272;0.45952;1.96045;
0.0298207;0.458794;1.97202;
0.030725;0.458902;1.97367;
0.0300256;0.458459;1.96765;
0.0299939;0.460587;1.96619;
0.0318447;0.461796;1.96162;
0.0311204;0.460436;1.95975;
0.0298094;0.460656;1.97132;
0.0304396;0.459206;1.96546;
0.0303362;0.457791;1.97551;
0.0304034;0.461492;1.97029;
0.0304954;0.460213;1.97198;
0.0289251;0.458567;1.97184;
0.0311739;0.458533;1.96154;
0.0319568;0.461575;1.96626;
0.0302498;0.457074;1.97207;
0.0303286;0.460653;1.96598;
0.0309546;0.461012;1.96792;
0.0297237;0.459874;1.97848;
0.0305957;0.459811;1.96936;
0.0299663;0.460342;1.97124;
0.0300123;0.459924;1.97124;
0.0306881;0.45895;1.97062;
0.0298348;0.461779;1.96562;
0.0300277;0.458951;1.967;
0.0301662;0.458313;1.96028;
0.0307025;0.460217;1.96906;
0.0295765;0.458997;1.97448;
0.0300748;0.457271;1.97606;
0.0300313;0.461058;1.96717;
0.0298086;0.458581;1.96965;
0.0315342;0.461872;1.95653;
0.0298453;0.460295;1.96225;
0.0297293;0.458078;1.97073;
0.0308511;0.45932;1.96018;
0.0311967;0.458691;1.97206;
0.0306129;0.458955;1.9709;
0.0300913;0.459429;1.97295;
0.0296279;0.461167;1.97247;
0.0302142;0.458894;1.96811;
0.0305526;0.460654;1.95806;
0.0298562;0.460535;1.97411;
0.0322532;0.461074;1.9721;
0.0303525;0.461954;1.96622;
0.0295553;0.458285;1.97235;
0.0299665;0.458737;1.95881;
0.0301493;0.457262;1.96009;
0.0300872;0.459792;1.96871;
0.0297158;0.4583;1.96059;
0.0316938;0.461028;1.9605;
0.030217;0.460711;1.96884;
0.0297905;0.458027;1.97035;
0.0309804;0.461594;1.96312;
0.0300126;0.459768;1.96552;
0.0299011;0.460999;1.96984;
0.0300263;0.459307;1.9701;
0.03022;0.459358;1.96271;
0.0300551;0.457922;1.97173;
0.0301167;0.459994;1.96959;
0.0301407;0.461051;1.96717;
0.0290767;0.45901;1.96969;
0.0313266;0.460614;1.96344;
0.029509;0.457281;1.97397;
0.0301964;0.460381;1.97086;
0.0305503;0.459417;1.97378;
0.0302152;0.457925;1.9599;
0.0303503;0.459634;1.9701;
0.0300086;0.460955;1.9656;
0.0299489;0.460243;1.96782;
0.0293595;0.460685;1.97246;
0.0306188;0.459011;1.97259;
0.0301833;0.461037;1.96962;
0.030088;0.459525;1.95804;
0.0301137;0.457748;1.9723;
0.0299202;0.459778;1.96663;
0.0304893;0.460762;1.96757;
0.0313743;0.460819;1.9687;
0.029742;0.459542;1.97199;
0.0299231;0.459544;1.97023;
0.0305474;0.460149;1.96381;
0.0293781;0.457899;1.9657;
0.0298829;0.461198;1.96479;
0.0297346;0.458826;1.97425;
0.0303139;0.456113;1.97571;
0.029699;0.459871;1.97132;
0.0303515;0.460002;1.97269;
0.0299583;0.459428;1.95912;
0.0311935;0.460182;1.96641;
0.030503;0.458221;1.96801;
0.0309552;0.459814;1.96641;
0.0300903;0.460728;1.96889;
0.0294566;0.456994;1.97625;
0.0301159;0.459858;1.97095;
0.0309321;0.460936;1.96855;
0.0301439;0.459557;1.95938;
0.0296741;0.460503;1.97121;
0.0305578;0.459434;1.96927;
0.030679;0.45997;1.96358;
